treatment,run_id,problem,uses_cohorts,solution_found,solution_length,update_found,evaluation_found,update_first_solution_found,evaluation_first_solution_found,program
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13064,smallest,1,True,13,222,2.9098e+07,60,7.86432e+06,"[MakeVector(0001001010000010,1001011000110100,1011100110011000),LoadNum4(0011111001000010,1010110111011100,0101100101101100),SwapMem(0111011100100000,0010010101011100,1000111110000000),SwapMem(1110101111110001,0000111000111010,0000111110100001),TestNumLessTEqu(0100111011010101,0011100011000110,0111101001101010),VecSet(0110110101010011,0110110001101011,0000001100111000),IsNum(0011101010001011,1010111111000110,0011111010010010),Close(0010101001001011,1010100110101011,1000110000101100),MakeVector(1001100100101001,1101001010001100,0111000000111001),VecSwapIfLess(0101111100011001,1110101111011000,0110001111100000),SubmitNum(0101110010111000,1110110101000110,0101001111101010),Foreach(1011110110011001,1001111110000110,0010010011101000),IsVec(1110111111111111,0111001100100011,0011101101010101)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13065,smallest,1,True,14,206,2.70008e+07,189,2.47726e+07,"[LoadNum4(0110000010010100,0100111001010100,0010010101101111),CommitGlobal(0110000000011000,1101100001101110,1000110001011000),TestNumLess(0110011100000001,1110011011111110,1110110011110001),Div(1111100111000001,1001100000110111,0010110111111011),TestNumLess(1101111000101111,0100111101110000,1011100101110010),SubmitNum(0001011100010000,0010100011111001,1111001101100000),LoadNum3(0001010101010010,1001010101100011,0110100001111001),While(0010001110011010,1011010110111111,1000010011011010),SubmitNum(1001011011010000,1110110100101000,0010110101010011),CopyMem(1010011111011011,1001011100111100,0100110101010011),Routine(0101111011111111,0101110101100101,1101001011000000),Close(1010001110101000,0000000111100010,1100011100100010),LoadNum2(1011111010110010,1100100010010010,0001011011101000),Routine(0110110011111111,1100110111001011,0011011001011110)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13066,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13067,smallest,1,True,13,173,2.26755e+07,164,2.14958e+07,"[TestNumGreater(0000011111100101,1101111101100111,0100101010011101),MakeVector(1101100001101001,1010010000110111,0110100000010010),VecGet(1100100110001011,1111011011011001,1101101010111010),Add(1101100101000000,0110100100000010,1001011011111101),SubmitNum(0111000001010010,1011010001000010,0000001001001000),VecSet(0110001010100001,1100010000000111,0111101111010000),TestNumLessTEqu(0101111011101110,1011011011101100,0011101001100001),LoadNum4(1111101101011110,1101110000001000,1001011100001101),Routine(0110111011011000,1010101100100110,0010010011011101),ModuleDef(1101000010100001,1001101100001000,0100001001101100),Dec(0011101001110010,0000000101000110,0000100110101010),VecGet(1111110111010000,1111001010110010,0001000101010100),LoadNum3(1110001110101001,1100001110001010,1001101000001000)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13068,smallest,1,True,11,272,3.56516e+07,166,2.1758e+07,"[MakeVector(1001001001111000,1001001111110011,0000100000000100),Not(1111001101000110,0101000011001000,1001010110110111),SubmitNum(0110100100010110,1111001110000101,0111001101011011),TestNumLessTEqu(0101110001001001,0000011001110011,1000101111111100),Mod(1111100010011000,1011110111101010,0001010110001110),VecGetFront(1011110100110100,1101010101010011,0010001001010010),If(1100001100101001,1101110001111001,1101000101111011),LoadNum1(0011000001110010,1010101111111110,0111111111001001),Routine(1010000010101000,1010110100000110,0111111110011110),LoadNum4(0111010110110011,1100000101110111,0111100111110011),Routine(1111001111010000,1101011101000011,0110000100111111)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13069,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13070,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13071,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13072,smallest,1,True,11,269,3.52584e+07,252,3.30301e+07,"[Dec(1100110111100010,1001001101010101,1011000110111001),Countdown(0100001010001010,1101110010110101,0111001111010010),TestNumGreaterTEqu(1111101010011101,0111010101010111,0101011000011010),SwapMem(0111110111110001,0100100100110100,1111000011100001),If(0111011010110100,0010110011001001,0010000011010000),TestNumLessTEqu(1111000111110101,1000001110011101,0000101111001111),SwapMem(0111110111110001,0000110000010100,1111000011101001),LoadNum4(1111101110010111,0110000110101100,0010110110010010),If(0100001110011110,0001010110011100,1100100111001111),SubmitNum(0010010000010111,1001001000110010,1101010001000011),LoadNum3(0111100111011110,1001000001010101,0011101100011100)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13073,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13074,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13075,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13076,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13077,smallest,1,True,9,159,2.08404e+07,146,1.91365e+07,"[SwapMem(1001101100101000,0101101100111001,1110000111110001),SubmitNum(1001000000110100,0110001010010100,1001010001001011),TestNumGreaterTEqu(1101011110000100,1001001110111011,0010110101011010),SwapMem(1001111010010010,0111111110011111,0101111110010100),While(0100011111001111,1000110000110000,1101000101111001),CopyMem(0010101100101010,1101000101011110,0011011100100110),Routine(0001011011110010,0110101011111000,0000000101101100),Close(0110100100011011,1111101001010010,0100010000110010),Routine(1011011000001001,0101101111101010,1100100101001100)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13078,smallest,1,True,17,137,1.79569e+07,78,1.02236e+07,"[MakeVector(1101000011011101,0011101010011001,0100100110111110),MakeVector(0101011100100101,0010110000101101,1011100011100011),SubmitNum(0001010110000101,1100010001011000,1001010000000010),VecGetFront(0010100011011011,1011000010100111,0110001001111110),SwapMem(0110101110010110,0000100011000110,1100100000011111),Close(1111100001011011,0111111000001100,1100010110110100),VecPop(1111001000100000,0111001100110010,0100010001111110),TestNumGreaterTEqu(1010110011001011,0010110010100100,0100100100110100),IfNot(1011011101010001,0011110000010100,0110100000010111),SubmitNum(1010000100011010,0111000010000111,0001010101111100),Add(1011110011011010,1010101100110101,1010110110100101),Close(0010001101011101,1101101111001111,0101010000001100),LoadNum3(0100111101111111,0011111010011010,1111100000000111),SwapMem(0110101110010110,0000100011000110,1100110100101110),VecAppend(0111001011010110,1110101110101011,0100100001001011),IfNot(0111011111111001,0001100000010100,1110000000011111),Break(0011011010000001,0010011100110100,0001010011010000)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13079,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13080,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13081,smallest,1,True,27,249,3.26369e+07,199,2.60833e+07,"[Close(0111000011011101,0000100110101000,0110001010010010),LoadNum4(0011011110101011,0101101101000101,0010000100001010),TestNumLessTEqu(0010111011010010,1111000100000000,0000011101001100),IsNum(1000000011111110,0100000010110000,0011111101010010),If(1110111100000111,0100010101001110,0011100101011011),Add(0000111101011011,1100011100010111,0000110001001110),SubmitNum(0010000101000100,1110010111001011,0001010111010111),MakeVector(1101001011100100,1111011101111000,0101111000111000),Foreach(0100000011010010,0110011000000100,1011100111000100),VecGet(0011100101000000,1010100000001010,0010100100110001),LoadNum3(1111101010111000,0100100110111111,0100101100000100),TestNumLess(1000110100110010,0000111000010110,1001110111011001),Mod(1011001011101011,0011110000100001,0010110010010010),Not(0001110001010010,1011000010111011,1011011010000100),SwapMem(1110001011010000,0011000101011000,0100111110001010),VecRemove(1100001101111101,1001100100111101,1110100011101110),If(1101101110101000,1000001110101011,1011010101010010),SubmitNum(0101011100101011,0001011010110111,1011011010001100),Close(1000011010010111,1011100110111100,0100100110110101),TestNumLessTEqu(1011101111110010,0110001111001011,0101000000011110),Routine(0001101111011001,1010001001110111,0100111101100111),Mod(0010001010101011,0011110011110001,0010110010010010),Not(0001110001010010,0011000010111011,1010010011000100),LoadNum4(1111001110010101,1000111000010010,1000001101111110),Routine(1111001011010000,0111000101011000,0100111110101010),TestNumLessTEqu(1011100111110110,0100001111001101,0101000000011110),Routine(0011111001000010,0010101101010011,0001111011011111)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13082,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13083,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13084,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13085,smallest,1,True,32,285,3.73555e+07,275,3.60448e+07,"[TestNumLessTEqu(0111100001010111,1000110011011000,0001000111110011),LoadNum3(1100001111110111,0101100000100111,1111111010000000),Inc(0001010100011111,0100111010011011,0010101101001100),LoadNum1(1011111111001110,0000000110011010,1100110000010101),TestNumLessTEqu(0110001110111110,1001000110110000,0100100101100110),MakeVector(0111110111111100,1111010000000001,0001010100010101),LoadNum2(1101111101010111,0001110000110110,1010001100110010),LoadNum2(0111011010001100,1111001000100111,0111100100000101),LoadNum4(1100000000001001,0010101000110011,0001101000110111),VecSwapIfLess(0110110001000110,1111001010010110,1111101000101010),TestMemEqu(1010001011111111,0001010010111101,0001100001111010),CommitGlobal(0111101011000011,0101110001001100,0001010010110100),VecOccurrencesOf(0011011101111101,0111100101010011,1110101011001000),VecReplaceAll(0111001100010110,0100011101110100,1111000010010110),VecSet(0111101001100100,0100101000111001,1010010000011110),TestMemNEqu(0011000110001101,1101111110100001,1010101011011101),Foreach(0101100000010100,1111001100101111,1010011111110000),LoadNum4(0111011011101001,0000000010001100,1101110111100010),While(0011000000100011,0001111011011110,1100011101001010),SwapMem(0101110000011000,1011000010011101,1101101000010110),SubmitNum(1110111111110101,0101100110111010,1111010101101100),LoadNum3(1110111011110110,0000001100100011,0000101111010111),TestNumGreaterTEqu(0000100001011000,1011110110101111,0001011100101011),LoadNum2(0101101100011101,1011001110101100,1110000001001000),Close(1100110111101000,0110010100000110,1010000111110111),VecGetBack(1001111110010101,0010100110010010,1101101010011100),VecGetFront(1011000110110100,1000110010111100,1001111000111000),VecRemove(0010010100101110,1110111011101100,0000100000111110),VecLen(1010111000100111,0101101000010110,0101000011010011),TestNumEqu(1011000100101101,1011111001100011,1100110001000110),SubmitNum(1001101110101001,0110011101100000,1111110010111111),Routine(0101110001000010,0111010101110010,1100011111000000)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13086,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13087,smallest,1,True,36,128,1.67772e+07,122,1.59908e+07,"[TestNumLess(0111010101110001,1110110111001111,1010111111100011),SubmitNum(0101110111010101,0111111010001010,1010011010101111),IfNot(0110010111110011,0111000101111000,0001111111010111),VecSwapIfLess(1011011101000100,0010011101011111,0110110100101101),TestNumLess(0001000111101100,1110101111000011,0000010111110010),TestNumNEqu(1011101001110110,0110000101011001,1000101111111110),VecAppend(1101110000010101,1010111101010101,0010101101101000),LoadNum3(0100101101000101,0100111000001010,1001101110100011),SubmitNum(1101000110111001,1100111110010110,0110011101110101),Div(1101000100010101,1111100111100110,1100110011010011),LoadNum1(0110110111100110,1100100111100111,1010111000100101),Mod(1001001000011100,0011001000101001,0010111000111001),LoadNum1(1101110001011110,0111110000011111,0000100010011010),SubmitNum(1010011010111111,0011001011010110,0011101101010111),VecSet(0010100011110000,1000001000100101,1010110111100110),Output(1001011000001001,1010101001110010,1101100001101010),IsNum(0111100000011000,1101110000100101,1110111100110001),SwapMem(1111101110000001,0101010101010001,0110110110000100),VecGetFront(1101101111101111,1110110001111111,1111110101110111),VecSet(0100000100101101,1001110001001010,1001011110101010),Routine(1001101011111101,1000001100001100,0100111000101001),Close(1101001100111001,1100111101010100,0100111111110101),CopyMem(1101000100010101,1101101111100110,1100110011010011),VecOccurrencesOf(0110100111001011,0100101110101111,1000111001111100),SwapMem(1001001100011100,0011000000101001,0010111001101000),CommitGlobal(1010011011111110,0011001011011110,0011101101010111),Floor(1000001000101010,1110101010010011,0101101000111000),Input(0110101011100001,1100010001011010,0000101000110111),IfNot(1101011000001001,1010101001110010,1101100001110010),PullGlobal(0111001110100100,0011011100001111,1001111100011011),Floor(0101100011110111,0001100110100000,0000110110011000),IsNum(0111100100011000,1100110000100111,1110011100110001),SwapMem(1011101110010001,0101011000010000,1010111110001100),Countdown(1000110001110011,1110110001010010,1010111010101010),VecGetFront(1101110010111111,1110110011111111,1110110100110111),Routine(1001111011110101,1000001000001100,0100001000001001)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13088,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13089,smallest,1,True,13,73,9.56826e+06,61,7.99539e+06,"[VecGet(0111110010011011,0011000011111111,1111111100111100),LoadNum4(0000010110001100,0000100100001100,1010011111101111),LoadNum2(0011101010111101,0011010011001000,1010011001101001),TestNumLessTEqu(0100111011101100,1011101010111101,1011001001010101),SubmitNum(1100101111011100,0010001111000100,1010001010111011),SwapMem(0100110111011100,1011101010111101,1010001001110101),VecPop(1010010100110111,0001100000111011,0100011111010011),LoadNum2(1111101001100011,1101100111010011,0101111011101111),MakeVector(1100101011101110,0000110101000111,0100110010110101),VecRemove(1010111111110101,0010101111110100,1000001101100000),VecOccurrencesOf(1111011100001101,1101000110110010,0101101101000000),VecSwapIfLess(0000110001111111,1101011110000100,1011110111100000),Routine(1000110100011001,0101000011111110,0100100100100011)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13090,smallest,1,True,10,248,3.25059e+07,203,2.66076e+07,"[MakeVector(0110100111110111,1001100101000010,0010101101100100),Sub(0010110111100010,0010000000010110,0111010001000110),Foreach(0001100111101110,1101000111010010,1011010101000010),Sub(0000110110100110,1000010111111010,1000000000111001),Inc(0011100110111000,1010010001000000,1000010001000111),TestNumGreater(1000110111011010,0111000111011001,1001000100111000),CopyMem(0010000011010010,0111000100010011,1111011010101111),Countdown(1001111110010011,0111000111000101,1000111001111010),SubmitNum(1010000000010011,0011010010010100,1001011001011011),Sub(1010110111100010,0010000000010110,0111010001000110)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13091,smallest,1,True,13,246,3.22437e+07,96,1.25829e+07,"[MakeVector(0101100011111010,1011111101010011,1001011000011011),TestNumLessTEqu(0011100001110111,1110100011101110,1010100010000100),VecGet(0001111110111001,1110000011110001,0110001111110011),MakeVector(0101111111111110,0111111101000010,1001011011111011),VecReplaceAll(1011010100110111,0001110111101110,1010110000001000),TestMemNEqu(0011001110001010,0100010111100111,0101011110110111),VecSwapIfLess(1000101011011101,1110011011110011,1010100011010111),Foreach(1101010101001001,1011000100110101,0000001001110011),TestNumGreater(0001011110111010,0101100001010011,1001111111100111),VecSet(0111101011100111,0111111101011110,0000000100110011),VecGet(0011000001000000,0100010001110011,0101011111110111),LoadNum2(1001001011110001,0101110000101001,1111110100111100),SubmitNum(0111010111110111,0100011100100100,1010111111010101)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13092,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13093,smallest,1,True,17,202,2.64765e+07,122,1.59908e+07,"[TestNumNEqu(1101101001010100,1110011101111000,1001011100100101),Close(1101100100001111,0100010010001000,0011001110010011),Sub(0000011000111010,0100011000000000,0000010101111100),Break(1111010010000100,0110100000101111,0000110101000111),Return(0111100101111111,1110010101000010,1010001100011110),Close(0110010100011111,1000101011100110,1111010100011101),Routine(0110110110100001,0010000011111101,0011000010011001),ModuleDef(1001110001110011,1001110010111000,1111110110111100),SubmitNum(0100001001010110,1010110100111110,0111111001011010),SwapMem(1011101100011001,1100000100111101,0111100000000101),TestNumLess(0101011011110101,1101000000111001,0110101000011010),IfNot(0111111110010000,1111100111100111,1000010000000111),SwapMem(0001100101110000,0011111111101100,1101101010100111),Close(0101110011110010,0001010101111101,1011000010000111),TestNumLess(0101011000011111,1011000010101001,0110101000011000),IfNot(1110111110011001,1111000011000110,1000110000000100),IfNot(0010100110100111,1011111101100010,1101000101001101)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13094,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13095,smallest,1,True,36,289,3.78798e+07,209,2.7394e+07,"[TestNumGreater(1101110101111101,1010110100111001,0010001010000101),MakeVector(1001111110110001,0101001011110101,0010000011111101),IfNot(1011010100000001,0011010000110111,1010010010111000),Add(0101010010000010,0100010111011000,0001100010011010),TestNumLess(0011000001101011,1111111111011010,1111001000100010),Close(0100011110010001,1001101100110000,0011100010001110),Countdown(1010001100110111,0100001000101110,0011101101101111),LoadNum2(0100100000110101,0111111010011011,0010111101111010),VecSet(1000100001011101,0001110010100001,1000100100000101),LoadNum3(1110100110010100,1010101000110000,0011000000000001),SubmitNum(0100110000100111,1011111010010010,1100001110100001),LoadNum4(1110011001101110,1111011111010110,0010101010111111),VecGet(0101100011010101,0110001110010001,1101000110000110),Add(0101100010100010,0100010101100010,0001101010110011),TestNumLessTEqu(0011001000101011,1111101111000000,1111001010010010),Close(0000111100010011,0001101101010100,0011000010101011),MakeVector(0010001011110100,0010001110111011,1101000111100110),Add(1101100110110001,0011010011110011,0001101010111010),TestNumLess(0011000001101011,1111111111011010,1111001000100010),Close(0100011110010001,1001101100110000,0011100010001110),Countdown(1010001100110111,0100001000101110,0011101101101111),LoadNum2(0100100000110101,0111111010011011,0010111101111010),VecSet(1000100001011101,0001110010100001,1000100100000101),LoadNum3(1110100110010100,1010101000110000,0011000000000001),SubmitNum(0100110000100111,0011111010010010,1100001110100001),LoadNum4(1110011001101110,1111011111010110,0010101010111111),VecGet(0101100011010101,0110001110010001,1101000110000110),Add(0101100010100010,0100010101100010,0001101010110011),TestNumLessTEqu(0011001000101011,1111101111000000,1111001010010010),Close(0000111100010011,0001101101010100,0011000010101011),MakeVector(0010001011110100,0010001110111011,1101000111100110),Add(1101100110110001,0011010011110011,0001101010111010),TestNumLess(0011011111100001,1110101111000011,0011000100100000),SubmitNum(1100010111111011,1011100000100110,1101001010101111),Countdown(1011001100100111,0010100011101010,0001101101001001),SubmitNum(1101010110011010,0011101011111110,1001101000001111)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13096,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13097,smallest,1,True,18,234,3.06708e+07,170,2.22822e+07,"[LoadNum2(0011100100011010,1010111110000000,1010011111110100),SwapMem(0010001011110101,0011110110011001,0111111001000110),LoadNum1(0000001101000101,0110100010010101,0001101010010101),SwapMem(0101000001000000,1101100100000011,1011010011111100),LoadNum3(0001011100111101,1010000111010000,1100101011011101),TestNumLess(0001010010011001,0011001001011000,1110011010110110),SubmitNum(0001110101011011,1010111110000000,1110011101111100),IfNot(0111011011001110,0110010111000111,1110000110110111),LoadNum2(1001100111101001,0110111100001110,0101011001111101),Close(0001100100101101,0000010010100010,0101000110010111),LoadNum3(1001101100100111,0100010010000100,1111100100011011),Close(0100010100010010,1101000101010011,0010000101101001),TestNumLess(0010001001101111,0001001001010010,0000011100010111),Add(0010001111011111,0100011110011010,1111101101111111),SwapMem(1010001011110111,0011111110011001,0101101001010110),Countdown(1101011100001111,0000010010111101,0011100001110110),SwapMem(1011100001111011,1011001110111000,1000010100101111),SubmitNum(1000100010111010,1100111101110110,1011110001001100)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13098,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13099,smallest,1,True,37,285,3.73555e+07,275,3.60448e+07,"[SubmitNum(1010111011101100,1110100010101001,1110001110110101),SwapMem(0000100001100101,1110011010010111,1010101101100101),TestNumGreaterTEqu(1000100011010000,0110010111110110,1100010001011111),Countdown(1101110101010010,0101011111110000,1010001000001100),VecPop(0000000111110010,1001100010000111,1000000000111010),VecIndexOf(0011011110100000,0101111000101100,0000110010011000),Sub(0000011111011110,0011110100110111,1011011111001011),Not(1010110000000111,1100000110101011,0100000110000110),LoadNum3(0011110110000000,1001101110101011,0100110001111011),Sub(1110011000110100,1001111100101011,0110000011110110),TestNumGreaterTEqu(0000101001011011,0111011010111111,1100110101011000),VecLen(1110010011001011,0000001010111110,0111000001101010),LoadNum1(1110110100011001,0110101111111001,1011011101010011),Sub(1111011101011010,0000010101000111,0011001110101100),Close(1101110010110100,0001001010001101,0110101100110101),Floor(1100000111001011,1111111111111000,1010001101000100),TestNumGreaterTEqu(0001010110000001,1011000010010010,0000111011101110),VecReverse(0101101110001110,1100010100101010,1110101110101100),SubmitNum(1000100111001101,0010010111110000,0010110110010110),SubmitNum(0110010100111111,0000010011100010,1010111011101001),LoadNum3(0100000100001010,1001000011101100,0100111011001011),LoadNum3(0000110001011001,1010101111001001,0100011011011000),TestNumLessTEqu(1000100011011001,1001101000000110,1101111101000111),SubmitNum(1011100110011010,1101010010100100,1000011101010111),CommitGlobal(1110111100010001,1010001001011000,1010010011101010),Mult(0101111111110010,0110010110111101,0101011001100000),Input(1101000000010011,1101101101101000,1100001011010010),VecSet(1101010010111010,0110101000010010,0001100010011010),TestNumEqu(1101100101011000,0000110010001111,0111110100110001),Countdown(1111101111001001,0010001100110010,0001000111000010),Floor(0111010101001111,1100001000011000,1010110010010100),LoadNum2(1101101100011111,1001111000101101,0000001100001111),Routine(0101101010101010,1110100010111010,0110110000010100),Close(1110110101011001,1010110011110001,1100110110111011),LoadNum2(1011101111010001,0100111101000111,1100000010100110),LoadNum3(0100111011011110,0111101100011000,0111100010001011),Routine(1011100011111110,0011000101011101,0010010110101001)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_2__CS_256,13100,smallest,1,True,19,134,1.75636e+07,109,1.42868e+07,"[SubmitNum(0011000101010101,1100110100001100,1011000111100010),LoadNum1(1001010100010111,0011111011001010,1000100101001101),Not(1001011001101101,0001110100111001,1000101100101000),LoadNum2(0010100001110110,0001000111100001,0001011010100000),TestNumLess(0000010111110001,0000100100100011,1011000111001100),IfNot(1001001110011011,0010100010111110,0100101101010101),MakeVector(1011100010110000,1100111000011111,0000011100010000),Div(1000011110110011,1000001000101100,0010000101011110),SubmitNum(0111001101110101,1100011100000110,1011000101000011),Close(1010000001100001,1010011011110111,0010000111011011),LoadNum4(0011101100111011,0011011111100111,1001011100111010),TestNumLess(0000000111111010,0000000101110001,1011000111011010),IfNot(1001011110001010,1010000001111010,1110001101010101),Routine(1010010001110101,1000110111111110,0111110101011111),Close(0001000101010110,0010000101011110,0100111000111111),LoadNum2(0001101101010010,0011110010011000,1010100010110101),TestNumLess(0001010111111011,0000000100110001,1011000111011010),IfNot(1001011110001011,1011000010111010,1000001101111101),Routine(0010010000010001,1000110011110100,0101010101011110)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13251,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13252,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13253,smallest,1,True,14,270,2.21184e+06,216,1.76947e+06,"[Close(0111101011011010,0110011111000111,1101001101010010),VecLen(1010011011010110,0010011011110101,0110011001000110),CopyMem(1001111001111110,1001111100010111,0001011000010010),MakeVector(1001010001111110,1011101110100110,0101010000010101),SubmitNum(0100111001011010,1110110100001111,0111111110010101),SwapMem(1011101000100010,0111111011101010,1110010010100100),SwapMem(0011100111110110,1001110000011010,0110000001011000),Routine(1100010100100001,1111101111111001,0010011001000111),ModuleDef(1000000110101001,1010101101001010,0101101111010110),TestNumGreaterTEqu(1101110011111111,0111000111010001,1100011011000011),Countdown(1111001101001011,1011101111110011,0100101101100010),VecRemove(0010111101001001,1100000110100111,1110101010101110),VecLen(0101000011011001,1100011101100011,1001101111110110),LoadNum2(1001011111110111,0110000010111111,1110000001101111)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13254,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13255,smallest,1,True,12,298,2.44122e+06,261,2.13811e+06,"[IsNum(0010111101011011,1011010110110101,1000111110011111),Inc(1010010000101011,0001101000010010,1010010010011010),MakeVector(0100001101000100,0000010010110010,1101110101110011),VecSet(1111001011110100,0010110110110100,1110100110111011),VecSwapIfLess(1110101100010101,1010000111110101,1110000011001011),VecSet(1111001011110100,0010110110110100,1100100000011001),VecSwapIfLess(1110111100010101,1010000011110101,1110001011101011),IsVec(0011001011100100,1110000111011110,0100010111001111),TestNumLess(1001110001011110,0011000011100101,1000011000001111),VecSwapIfLess(0111110000000000,0011110100000110,1100011110101110),VecGetFront(1110110101110011,1100010000011001,1111011111000010),SubmitNum(1000110000000000,1100110001101000,1011001011000100)]"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13256,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13257,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13258,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13259,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13260,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13261,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13262,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_smallest__SEL_COHORT_LEX__CN_32__CS_16,13263,smallest,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
